date,discharge,precipitation,ETp,precip_7d,precip_30d,precip_surplus
2018-03-24,1.0487656343558285,0.0,0.48,1.0426857142857147,1.3908876666666665,-0.48
2018-03-25,1.0264199411042945,0.0,0.51,0.7776257142857147,1.2022269999999997,-0.51
2018-03-26,1.0517067533742332,1.02834,0.84,0.16412571428571482,1.1320349999999997,0.18834000000000006
2018-03-27,1.059999371779141,0.12054,0.39,0.16412571428571482,0.7270379999999997,-0.26946000000000003
2018-03-28,1.015063192638037,0.0,0.99,0.16412571428571482,0.7249666666666663,-0.99
2018-03-29,0.9769248441717792,0.0,1.31,0.16412571428571482,0.7235866666666663,-1.31
2018-03-30,0.9769739337423312,0.0,1.25,0.017220000000000506,0.7249666666666664,-1.25
2018-03-31,0.9132619656441716,0.0,0.94,1.2697171428571432,0.7249666666666664,-0.94
2018-04-01,0.8813926380368099,0.0,1.1,1.8086428571428574,0.7249666666666664,-1.1
2018-04-02,0.8925530797546012,0.0,1.5,2.0131971428571434,0.7196926666666664,-1.5
2018-04-03,0.9152036687116564,8.88802,0.42,2.0131971428571434,0.7196926666666664,8.46802
2018-04-04,1.0135604245398773,3.772479999999999,1.47,2.0131971428571434,0.7144193333333331,2.302479999999999
2018-04-05,1.0450567361963192,1.43188,0.92,2.0131971428571434,0.7144193333333331,0.51188
2018-04-06,1.0507950773006134,0.0,1.5300000000000002,2.0131971428571434,0.6525719999999997,-1.5300000000000002
2018-04-07,1.0038389447852762,0.0,2.14,0.7434800000000005,0.5094219999999997,-2.14
2018-04-08,0.9175944662576686,0.0,2.05,0.20455428571428622,0.5094219999999997,-2.05
2018-04-09,0.8709257668711656,0.0,1.67,0.0,0.520783333333333,-1.67
2018-04-10,0.8223690036809815,0.0,1.51,0.005914285714286221,0.5554386666666663,-1.51
2018-04-11,0.8510324981595092,0.0,2.98,0.005914285714286221,0.5680666666666664,-2.98
2018-04-12,0.8003404932515338,0.0,2.39,0.005914285714286221,0.5762233333333331,-2.39
2018-04-13,0.7915282159509203,0.0414,2.54,0.005914285714286221,0.609933333333333,-2.4986
2018-04-14,0.8087852687116565,0.0,1.64,0.005914285714286221,0.6737166666666664,-1.64
2018-04-15,0.7895288392638037,0.0,0.97,0.005914285714286221,0.6757906666666664,-0.97
2018-04-16,0.7620352785276074,0.0,1.76,0.005914285714286221,1.081162333333333,-1.76
