date,temp,humid,wind,radia,rain,flow,ks mrk.,ETp
2003-09-28 00:00:00,7.8069444444444445,86.36111111111111,1.6333333333333333,96.83333333333331,0.4,140.4,0.0,0.375
2003-09-28 12:00:00,7.513888888888889,88.47222222222223,0.4638888888888888,46.18055555555556,0.5,137.8,0.0,0.375
2003-09-29 00:00:00,6.351388888888889,90.65277777777776,1.6458333333333333,62.31944444444444,0.0,138.45,0.0,0.35
2003-09-29 12:00:00,9.105555555555556,80.83333333333333,1.6347222222222222,25.985915492957748,0.2,139.1,0.0,0.35
2003-09-30 00:00:00,9.079166666666667,75.31944444444444,1.7125,172.47222222222223,0.0,136.89999999999998,0.0,0.535
2003-09-30 12:00:00,8.336111111111112,74.41666666666667,0.7930555555555556,104.625,0.1,134.7,0.0,0.535
2003-10-01 00:00:00,7.2555555555555555,89.73611111111111,0.9125,127.54166666666669,0.0,131.8,0.0,0.41
2003-10-01 12:00:00,11.348611111111111,82.05555555555556,1.2291666666666667,70.43055555555556,0.0,128.9,0.0,0.41
2003-10-02 00:00:00,8.556944444444445,94.51388888888889,1.1263888888888889,76.18055555555556,0.1,132.75,0.0,0.37
2003-10-02 12:00:00,10.108333333333333,86.36111111111111,2.4097222222222223,76.97222222222223,0.0,136.6,0.0,0.37
2003-10-03 00:00:00,8.211111111111112,90.77777777777776,1.1833333333333331,122.51388888888889,0.0,134.05,0.0,0.395
2003-10-03 12:00:00,12.24861111111111,83.34722222222223,1.6916666666666669,36.31944444444444,0.3999999999999999,131.5,0.0,0.395
2003-10-04 00:00:00,11.24861111111111,90.22222222222224,2.2,67.29166666666667,0.1,135.3,0.0,0.425
2003-10-04 12:00:00,8.819444444444445,80.69444444444444,2.6847222222222222,75.88888888888889,0.1,139.1,0.0,0.425
2003-10-05 00:00:00,7.461111111111112,85.70833333333333,2.7319444444444443,156.72222222222223,0.0,134.8,0.0,0.47
2003-10-05 12:00:00,7.490277777777777,78.29166666666667,2.486111111111111,88.48611111111111,0.0,130.5,0.0,0.47
2003-10-06 00:00:00,7.036111111111111,85.51388888888889,2.716666666666667,133.59722222222223,0.0,127.25,0.0,0.45
2003-10-06 12:00:00,9.141666666666667,81.69444444444444,3.716666666666667,49.625,0.5,124.0,0.0,0.45
2003-10-07 00:00:00,8.108333333333333,88.65277777777777,1.8694444444444445,65.88732394366197,0.0,132.55,0.0,0.285
2003-10-07 12:00:00,5.961111111111111,92.66666666666669,1.397222222222222,19.15277777777778,4.6,141.1,0.0,0.285
2003-10-08 00:00:00,7.722222222222222,92.95833333333331,2.031944444444445,76.59722222222223,0.3,158.25,0.0,0.29
2003-10-08 12:00:00,8.918055555555556,90.75,3.363888888888889,23.98611111111111,5.5,175.4,0.0,0.29
2003-10-09 00:00:00,9.905555555555557,80.45833333333333,4.684722222222223,144.98611111111111,0.0,177.65,0.0,0.54
2003-10-09 12:00:00,8.759722222222223,77.48611111111111,2.970833333333333,61.80555555555556,0.0,179.9,0.0,0.54
2003-10-10 00:00:00,12.170833333333333,90.95833333333331,4.330555555555556,97.15277777777776,4.0,164.85000000000002,0.0,0.575
2003-10-10 12:00:00,11.9875,76.81944444444444,8.190277777777778,53.19444444444444,0.4,149.8,0.0,0.575
2003-10-11 00:00:00,10.906944444444443,74.36111111111111,8.475000000000001,89.48611111111111,0.0,156.25,0.0,0.735
2003-10-11 12:00:00,10.272222222222222,79.68055555555556,5.573611111111111,49.30555555555556,3.5000000000000004,162.7,0.0,0.735
2003-10-12 00:00:00,9.227777777777778,80.95833333333333,3.436111111111112,131.26388888888889,0.0,185.8,0.0,0.445
2003-10-12 12:00:00,8.640277777777778,76.65277777777777,2.761111111111111,80.125,0.0,208.9,0.0,0.445
2003-10-13 00:00:00,6.059722222222223,80.33333333333333,2.113888888888889,138.70833333333334,0.1,201.65,0.0,0.38
2003-10-13 12:00:00,6.386111111111111,68.86111111111111,2.4125,79.52777777777777,0.0,194.4,0.0,0.38
2003-10-14 00:00:00,5.390277777777778,75.31944444444444,2.2847222222222223,136.30555555555554,0.0,177.9,0.0,0.32
2003-10-14 12:00:00,5.373611111111111,80.19444444444444,1.808333333333333,77.05555555555556,0.0,161.4,0.0,0.32
